Customer_ID,Month,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score,Spent_Behaviour,Credit-Builder Loan,Personal Loan,Debt Consolidation Loan,Student Loan,Payday Loan,Mortgage Loan,Auto Loan,Home Equity Loan,Not Specified
CUS_0xa835,2,33,11,0.000448412,0.061952017,5,4,12,2,13,12,7.626666667,2,3,990.35,30.65523168,239,0,18.02270353,0.005408347,0,1,2,1,1,0,0,0,0,0,0,0,1
CUS_0xa835,3,33,11,0.000448412,0.419624517,5,4,12,3,13,12,1.95,2,2.666666667,990.35,26.46739144,240,0,18.02270353,0.01162829,2,1,2,1,1,0,0,0,0,0,0,0,1
CUS_0xa835,4,33,11,0.000448412,0.061952017,5,4,12,2,13,7,-0.05,2,3,990.35,37.48163022,241,0,18.02270353,0.008095096,2,1,2,1,1,0,0,0,0,0,0,0,1
CUS_0xa835,5,33,11,0.000448412,0.325131174,5,4,12,2,13,8,1.95,2,3,990.35,38.46016677,242,0,18.02270353,0.007573729,1,1,2,1,1,0,0,0,0,0,0,0,1
CUS_0xa835,6,33,11,0.000448412,0.061952017,5,4,12,2,13,13,1.95,4,3,990.35,27.5938286,243,0,18.02270353,0.010663762,0,1,2,1,1,0,0,0,0,0,0,0,1
CUS_0xa835,7,33,15,0.000448412,0.061952017,5,4,12,2,13,10,1.95,4,3,990.35,23.64339482,244,0,18.02270353,0.014985276,2,1,2,1,1,0,0,0,0,0,0,0,1
CUS_0xa835,8,33,11,0.000448412,0.061952017,5,4,12,2,13,10,1.95,4,3,990.35,27.92985442,254.6666667,0,18.02270353,0.012987796,2,1,2,1,1,0,0,0,0,0,0,0,1
CUS_0x467f,1,19,0,0.000405423,0.053518795,8,10,33,8,15,19,11.19,12,1,3520.79,32.13503693,127,0,92.94111494,0.005201558,2,1,0,1,1,1,1,0,1,1,0,0,1
CUS_0x467f,2,19,0,0.000405423,0.053518795,8,10,33,8,19,20,5.19,12,1,3520.79,32.53949628,128,1,92.94111494,0.009993524,0,1,0,1,1,1,1,0,1,1,0,0,1
CUS_0x467f,3,19,0,0.000405423,0.053518795,6,10,33,8,19,16,5.19,12,2,3520.79,36.73631362,129,1,92.94111494,0.013066245,3,1,0,2,1,1,1,0,1,1,0,0,1
CUS_0x467f,4,19,0,0.000405423,0.093720809,8,10,33,8,19,18,5.19,12,1,3520.79,23.56129771,130,1,92.94111494,0.005916643,2,1,1,1,1,1,1,0,1,1,0,0,1
CUS_0x467f,5,19,0,0.000405423,0.053518795,8,10,33,8,19,18,5.19,12,1.333333333,3520.79,28.31513605,136.3333333,1,92.94111494,0.012449843,2,1,0,1,1,1,1,0,1,1,0,0,1
CUS_0x467f,6,19,0,0.000405423,0.053518795,8,10,33,8,19,16,5.19,12,1,3520.79,24.37168979,132,0,27369,0.010169044,2,1,0,1,1,1,1,0,1,1,0,0,1
CUS_0x467f,7,19,15,0.000405423,0.053518795,8,10,33,8,23,18,5.19,12,1.666666667,3520.79,39.26459637,133,1,92.94111494,0.005518516,3,1,1,2,1,1,1,0,1,1,0,0,1
CUS_0x467f,8,19,0,0.000405423,0.053518795,8,10,33,8,23,20,5.19,17,1,3520.79,34.38690439,134,1,92.94111494,0.011849121,2,1,0,1,1,1,1,0,1,1,0,0,1
CUS_0x7590,1,33,1,0.002548869,0.356721399,7,6,14,7,6,20,7.05,8,2,420.02,38.63061576,145,1,329.6660619,0.031597261,1,1,1,1,1,1,0,1,1,1,0,1,0
CUS_0x7590,2,33,1,0.002548869,0.356721399,7,6,13,7,11,20,7.05,8,2,420.02,31.5451192,146,1,329.6660619,0.018081689,1,1,1,0,1,1,0,1,1,1,0,1,0
CUS_0x7590,3,33,1,0.002548869,0.176133745,7,6,13,7,11,23,7.05,8,2,420.02,32.25378233,147,1,329.6660619,0.063556014,2,0,1,1,1,1,0,1,1,1,0,1,0
CUS_0x7590,4,33,1,0.002548869,0.356721399,7,6,13,7,11,20,7.05,8,2,420.02,35.79469564,148,1,329.6660619,0.043496689,2,1,1,1,1,1,0,1,1,1,0,1,0
CUS_0x7590,5,33,1,0.002548869,0.356721399,7,6,13,7,11,20,7.05,11,1.666666667,420.02,40.94151457,175.3333333,0,329.6660619,0.01186102,1,1,1,0,1,1,0,1,1,1,0,1,0
CUS_0x7590,6,33,1,0.002548869,0.356721399,7,6,13,7,11,20,7.05,11,2,420.02,24.42680103,150,1,329.6660619,0.02817888,2,1,1,0,1,1,0,1,1,1,0,1,0
CUS_0x7590,7,33,1,0.002548869,0.356721399,7,6,13,7,11,17,7.05,11,2,420.02,35.50996605,151,1,329.6660619,0.021838155,2,1,0,1,1,1,0,1,1,1,0,1,0
CUS_0x7590,8,33,1,0.002548869,0.356721399,7,6,13,7,11,20,7.05,11,2,420.02,36.20769209,152,1,329.6660619,0.020118029,2,1,1,1,1,1,0,1,1,1,0,1,0
CUS_0x515a,1,20,2,0.000640509,0.098409443,5,3,19,5,19,16,16.61,7,2,864.7,34.6659351,147,1,65.02102612,0.017444913,2,1,1,1,0,1,1,0,1,1,0,1,0
CUS_0x515a,2,20,15,0.000640509,0.098409443,5,3,19,5,14,14,16.61,7,2,864.7,27.02276475,148,1,65.02102612,0.004179091,2,1,1,0,0,1,1,0,1,1,0,1,0
CUS_0x515a,3,21,2,0.000640509,0.098409443,5,6,19,5,14,16,16.61,7,2,864.7,35.32607566,149,1,65.02102612,0.019773304,2,1,1,1,0,1,1,0,1,1,0,1,0
CUS_0x515a,4,21,15,0.000640509,0.098409443,5,3,19,5,15,13,15.61,7,2,864.7,26.85868224,150,0,12996,0.005109396,2,1,1,0,0,1,1,0,1,1,0,1,0
CUS_0x515a,5,21,2,0.000640509,0.098409443,5,3,19,5,14,17,11.61,7,2,864.7,28.83576174,151,1,65.02102612,0.005228291,2,1,2,0,0,1,1,0,1,1,0,1,0
CUS_0x515a,6,21,2,0.000640509,0.098409443,5,3,19,5,14,16,20.61,8,2,864.7,39.42229751,152,0,65.02102612,0.00570821,1,1,2,0,0,1,1,0,1,1,0,1,0
CUS_0x515a,7,21,2,0.000640509,0.098409443,5,3,19,5,14,16,16.61,8,2,864.7,23.52178686,153,1,65.02102612,0.006655758,1,1,2,0,0,1,1,0,1,1,0,1,0
CUS_0x515a,8,21,2,0.000640509,0.100330745,5,3,19,5,14,17.33333333,16.61,8,2,864.7,33.08629049,154,1,65.02102612,0.009976825,1,1,2,1,0,1,1,0,1,1,0,1,0
CUS_0x114a,1,33,2,0.000343083,0.062197862,0,7,2,2,15,2,3.95,0,3,642.42,37.76381085,182,0,20.30165387,0.013230987,2,1,1,1,0,0,0,1,0,0,0,1,0
CUS_0x114a,2,33,2,0.000343083,0.062197862,0,7,2,2,14,6.666666667,10.95,0,3,642.42,34.49804409,183,0,20.30165387,0.007564274,2,1,1,1,0,0,0,1,0,0,0,1,0
CUS_0x114a,3,33,2,0.000343083,0.062197862,0,7,2,2,14,2,10.95,0,3,642.42,36.35520068,184,0,20.30165387,0.010345515,2,1,1,1,0,0,0,1,0,0,0,1,0
CUS_0x114a,4,33,2,0.000343083,0.062197862,0,7,2,2,14,2,10.95,0,3,642.42,34.79348795,185,0,20.30165387,0.016028798,2,1,1,1,0,0,0,1,0,0,0,1,0
CUS_0x114a,5,33,2,0.000343083,0.062197862,0,7,2,2,14,-1,10.95,0,3,642.42,32.6711522,186,0,20.30165387,0.101473473,0,1,1,1,0,0,0,1,0,0,0,1,0
CUS_0x114a,6,33,2,0.000343083,0.062197862,0,7,2,2,14,2,10.95,0,3,642.42,39.32159761,187,0,20.30165387,0.007900742,2,1,1,1,0,0,0,1,0,0,0,1,0
CUS_0x114a,7,33,2,0.000343083,0.062197862,0,7,2,2,14,5,10.95,0,3,642.42,31.73524137,188,0,20.30165387,0.007737641,2,1,1,1,0,0,0,1,0,0,0,1,0
CUS_0x114a,8,33,2,0.000343083,0.062197862,0,7,2,2,14,2,15.95,0,3,642.42,27.52511298,189,0,20.30165387,0.006477848,2,1,1,1,0,0,0,1,0,0,0,1,0
CUS_0x49dd,1,14,4,0.000352963,0.118043454,8,5,32,5,34,23,25.11,8,1,2909.71,36.72950022,165.6666667,1,35.2567983,0.002646895,1,1,1,0,1,0,1,0,0,1,0,0,1
CUS_0x49dd,2,14,4,0.000352963,0.048770396,8,5,32,5,34,23,25.11,8,1,2909.71,30.88178096,16,1,35.2567983,0.012971353,3,1,1,2,1,0,1,0,0,1,0,0,1
CUS_0x49dd,3,14,4,0.000352963,0.048770396,8,5,32,5,38,26,25.11,8,1,2909.71,37.21163915,17,1,35.2567983,0.008709077,2,1,1,1,1,0,1,0,0,1,0,0,1
CUS_0x49dd,4,14,4,0.000352963,0.048770396,8,5,32,5,34,26,25.11,9.666666667,1,2909.71,34.03557395,18,1,35.2567983,0.012523406,2,1,1,1,1,0,1,0,0,1,0,0,1
CUS_0x49dd,5,14,15,0.000352963,0.048770396,8,5,32,5,34,23,25.11,8,1,2909.71,24.46833339,19,1,35.2567983,0.013501618,2,1,1,1,1,0,1,0,0,1,0,0,1
CUS_0x49dd,6,14,4,0.000352963,0.048770396,8,5,32,5,34,22,25.11,8,1,2909.71,34.42975239,20,1,35.2567983,0.007224402,2,1,1,1,1,0,1,0,0,1,0,0,1
CUS_0x49dd,7,14,4,0.000352963,0.048770396,8,5,32,5,34,23,25.11,12,1,2909.71,35.66331297,21,1,35.2567983,0.047207165,2,1,1,1,1,0,1,0,0,1,0,0,1
CUS_0x49dd,8,14,4,0.000352963,0.048770396,8,5,32,5,34,21,25.11,12,1,2909.71,25.11304226,22,0,35.2567983,0.008232418,1,1,1,1,1,0,1,0,0,1,0,0,1
CUS_0x6346,1,33,10,0.003806514,0.53726737,5,1,9,3,0,1,8.66,2,3,338.95,29.17466092,303,0,57.16122949,0.067005212,1,1,2,1,0,1,0,0,0,0,0,0,0
CUS_0x6346,2,33,10,0.003806514,0.709591328,5,1,9,1,4,8.666666667,8.66,2,3,338.95,38.07573563,393,0,57.16122949,0.064561465,1,1,2,1,0,1,0,0,0,0,0,0,0
CUS_0x6346,3,33,10,0.003806514,0.53726737,5,6,9,1,4,1,9.66,2,3,338.95,37.49406279,394,0,53087,0.040291702,1,1,1,1,0,1,0,0,0,0,0,0,0
CUS_0x6346,4,33,10,0.003806514,0.766545978,5,1,9,1,4,1,14.66,2,2.666666667,338.95,36.22652948,395,0,57.16122949,0.084634155,1,1,2,1,0,1,0,0,0,0,0,0,0
CUS_0x6346,5,33,10,0.387248744,0.53726737,5,1,9,1,4,-1,8.66,2,3,338.95,42.51529121,278.3333333,0,57.16122949,0.014780369,0,1,2,0,0,1,0,0,0,0,0,0,0
CUS_0x6346,7,33,10,0.003806514,0.53726737,5,1,9,1,4,-2,8.66,2,3,338.95,25.55762236,398,0,57.16122949,1,2,1,2,0,0,1,0,0,0,0,0,0,0
CUS_0x6346,8,33,10,0.003806514,0.53726737,5,1,9,1,4,-1,8.66,2,3,338.95,27.28513949,399,0,57.16122949,0.012422272,0,1,1,0,0,1,0,0,0,0,0,0,0
CUS_0x481c,1,22,10,9.51E-05,0.508807456,4,3,15,3,21,14,5.78,5,2,486.05,32.39622858,135,1,20.88719603,1,2,1,1,1,1,1,0,0,0,0,0,1,0
CUS_0x481c,2,23,10,9.51E-05,0.258649713,4,6,15,3,19,12,12.78,5,2,486.05,39.80424325,136,0,20.88719603,0.004386995,0,1,1,1,1,1,0,0,0,0,0,1,0
CUS_0x481c,3,23,10,9.51E-05,0.047645023,4,3,15,3,23,12,13.78,5,2,486.05,34.550703,277,1,20.88719603,0.005374479,1,1,1,1,1,1,0,0,0,0,0,1,0
CUS_0x481c,4,23,10,9.51E-05,0.047645023,4,3,15,3,23,13,12.78,5,2,486.05,30.85429745,138,1,20.88719603,0.004468283,0,1,1,1,1,1,0,0,0,0,0,1,0
CUS_0x481c,5,23,10,9.51E-05,0.546586606,4,3,15,3,28,15,12.78,5,2,486.05,32.84606547,139,1,20.88719603,0.004391727,1,1,1,1,1,1,0,0,0,0,0,1,0
CUS_0x481c,6,23,10,9.51E-05,0.047645023,4,3,15,3,23,14,12.78,5,2,486.05,25.13319496,140,1,20.88719603,0.010134313,2,1,1,1,1,1,0,0,0,0,0,1,0
CUS_0x481c,7,23,10,9.51E-05,0.047645023,4,3,15,3,26,12,12.78,5,2,486.05,28.07552838,141,1,20.88719603,0.007469621,2,1,1,1,1,1,0,0,0,0,0,1,0
CUS_0x481c,8,23,10,9.51E-05,0.047645023,4,3,15,3,23,14,12.78,5,2,486.05,30.81504514,142,1,20.88719603,0.013566031,2,1,1,1,1,1,0,0,0,0,0,1,0
CUS_0xa1ea,1,33,1,0.0052627,0.746619708,8,3,11,0,25,14,16.5,4,2,1383.6,27.41588318,233,1,0,0.102704614,1,1,1,1,0.333333333,0.333333333,0,0.333333333,0.666666667,0.666666667,0.666666667,0.666666667,0.333333333
CUS_0xa1ea,2,33,1,0.0052627,0.237487647,8,3,11,0,23,14,16.5,4,2,1383.6,41.76865775,234,1,0,0.084016715,1,1,1,1,0,0.333333333,0,0.333333333,0.333333333,0.666666667,0.333333333,0,0.333333333
CUS_0xa1ea,3,33,1,0.0052627,0.746619708,8,3,11,0,23,14,16.5,6,2,1383.6,44.59204849,185.6666667,1,0,0.027339937,0,1,1,0,0.666666667,0.666666667,0.666666667,0.333333333,0.333333333,0.333333333,0,0.333333333,0.666666667
CUS_0xa1ea,4,33,1,0.0052627,0.746619708,8,3,11,0,23,17,16.5,4,2,1383.6,24.62768676,236,1,0,0.088945612,2,1,1,1,0.333333333,0.333333333,0.333333333,0.666666667,0.333333333,0.333333333,0.666666667,0.333333333,0.333333333
CUS_0xa1ea,5,33,1,0.0052627,0.746619708,8,3,11,0,23,15,21.5,4,2,1383.6,37.96156962,237,1,0,0.027739825,0,1,1,0,0.333333333,0.333333333,0.333333333,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.333333333
CUS_0xa1ea,6,33,1,0.0052627,0.746619708,8,3,11,0,23,14,16.5,4,2,1383.6,27.1412206,191,1,0,0.103463652,0,1,1,1,0.333333333,1,0,0.333333333,0.333333333,0.333333333,0.333333333,0,0.333333333
CUS_0xa1ea,7,33,1,0.0052627,0.46951763,8,3,11,0,23,11,21.5,4,2,1383.6,31.19881164,239,1,0,0.04284032,2,1,1,0,0,0.333333333,0,0.333333333,0,0.333333333,0.333333333,0.333333333,0.333333333
CUS_0xa1ea,8,33,1,0.0052627,0.746619708,8,3,11,0,21,16,16.5,4,2,1383.6,35.34856501,240,1,0,0.038303007,1,1,1,0,0.333333333,0.333333333,0.333333333,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.333333333
CUS_0x70b2,1,33,10,0.001309577,0.205166682,1,5,3,2,10,12,-4.76,6,3,1340.41,36.50312515,353,0,52.60251521,0.014842735,2,1,2,1,0,0,0,0,0,1,0,0,0
CUS_0x70b2,2,33,10,0.001309577,0.503586899,1,5,3,2,6,12,1.24,4,3,1340.41,38.50561558,354,0,52.60251521,1,1,1,2,0,0,0,0,0,0,1,0,0,0
CUS_0x70b2,3,33,10,0.001309577,0.205166682,1,5,3,2,6,9,-1.76,5,3,1340.41,34.13396548,355,0,52.60251521,0.044848779,3,1,2,2,0,0,0,0,0,1,0,0,0
CUS_0x70b2,4,33,10,0.001309577,0.205166682,1,5,3,2,7,12,1.24,5,3,1340.41,25.52958446,356,0,52.60251521,0.020541152,0,1,2,1,0,0,0,0,0,1,0,0,0
CUS_0x70b2,5,33,10,0.001309577,0.205166682,1,5,3,2,11,12,1.24,2,3,1340.41,33.7293762,357,0,52.60251521,0.008978042,0,1,2,1,0,0,0,0,0,1,0,0,0
CUS_0x70b2,6,33,10,0.001309577,0.205166682,1,5,3,2,6,12,1.24,5,3,1340.41,35.05704373,358,0,52.60251521,0.017466129,2,1,1,0,0,0,0,0,0,1,0,0,0
CUS_0x70b2,7,33,10,0.001309577,0.205166682,1,5,3,2,8,12,1.24,5,3,1340.41,26.91528196,359,0,52.60251521,0.012848516,2,1,2,0,0,0,0,0,0,1,0,0,0
CUS_0x70b2,8,33,10,0.001309577,0.205166682,1,5,3,2,6,12,1.24,5,3,1340.41,24.11514578,360,0,37469,0.045185584,3,1,2,2,0,0,0,0,0,1,0,0,0
CUS_0xc365,1,22,3,0.002601294,0.352875009,8,7,5,2,8,10,5.11,2,2,1446.37,28.44219112,218,1,86.4011582,0.026215562,2,1,1,1,0,0,0,0,0,0,1,1,0
CUS_0xc365,2,22,3,0.002601294,0.352875009,8,7,5,2,7,10,8.11,2,2,1446.37,28.92677698,219,1,86.4011582,0.007140055,1,1,1,0,0,0,0,0,0,0,1,1,0
CUS_0xc365,3,23,3,0.002601294,0.663222124,8,7,5,2,8,10,8.11,5,2,1446.37,30.60913067,220,0,86.4011582,0.029050515,0,1,1,1,0,0,0,0,0,0,1,1,0
CUS_0xc365,4,23,3,0.002601294,0.352875009,8,7,14,2,8,10,5.273333333,5,2.333333333,1446.37,25.58847691,221,1,86.4011582,0.013998403,0,1,1,1,0,0,0,0,0,0,1,1,0
CUS_0xc365,5,23,15,0.002601294,0.352875009,8,7,5,2,11,8,8.11,5,2,1446.37,33.99993719,222,1,86.4011582,0.018436437,2,1,1,0,0,0,0,0,0,0,1,1,0
CUS_0xc365,6,23,3,0.002601294,0.352875009,8,7,5,2,13,10,8.11,5,2,1446.37,36.21743027,223,1,86.4011582,0.014600992,1,1,1,0,0,0,0,0,0,0,1,1,0
CUS_0xc365,7,23,3,0.002601294,0.352875009,8,7,5,2,4,13,8.11,5,2,1446.37,26.59607593,224,1,86.4011582,0.019810996,1,1,1,0,0,0,0,0,0,0,1,1,0
CUS_0xc365,8,23,3,0.002601294,0.352875009,8,7,14,2,3,10,10.11,5,2.666666667,1446.37,39.0474055,225,1,86.4011582,0.008760547,1,1,1,0,0,0,0,0,0,0,1,1,0
CUS_0x8efa,1,26,5,0.000581596,0.107418018,3,1,5,2,13,5,2.53,3,3,1498.02,41.12891217,349,0,19.34731148,0.011940002,2,1,2,0,1,0,0,0,0,0,0,0,0
CUS_0x8efa,2,26,5,0.000581596,0.107418018,3,1,5,2,13,5,2.53,6,3,1498.02,32.18994706,350,0,19.34731148,0.00505316,1,1,1,0,1,0,0,0,0,0,0,0,0
CUS_0x8efa,3,26,5,0.000581596,0.107418018,3,1,5,2,13,2,2.53,6,3,1498.02,34.86942815,351,0,19.34731148,0.002195706,0,1,2,0,1,0,0,0,0,0,0,0,0
CUS_0x8efa,4,26,5,0.000581596,0.107418018,3,1,5,2,15,5,2.53,6,2.666666667,1498.02,31.59037685,352,0,19.34731148,0.005517303,1,1,1,0,1,0,0,0,0,0,0,0,0
CUS_0x8efa,5,33,5,0.000581596,0.107418018,3,1,5,2,11,5,2.53,6,3,1498.02,25.52809985,353,0,19.34731148,0.011623189,2,1,1,1,1,0,0,0,0,0,0,0,0
CUS_0x8efa,6,26,5,0.000581596,0.332158057,3,1,5,2,13,5,2.53,6,3,1498.02,36.37820747,354,0,19.34731148,0.025009146,2,1,1,1,1,0,0,0,0,0,0,0,0
CUS_0x8efa,7,33,5,0.000581596,0.107418018,3,1,5,2,13,5,2.53,6,3,1498.02,29.63883859,355,0,19.34731148,0.06527597,2,1,1,1,1,0,0,0,0,0,0,0,0
CUS_0x8efa,8,26,5,0.000581596,0.107418018,3,1,5,2,13,5,2.53,6,2.666666667,1498.02,24.23813298,356,0,19.34731148,0.005387767,1,1,1,0,1,0,0,0,0,0,0,0,0
CUS_0x9783,2,33,0,0.002225508,0.308612564,4,6,14,3,22,21,19.42,6,1.666666667,1494.43,35.958286,240,1,151.9788495,0.01975291,1,1,1,0,0,0,0,1,1,0,1,0,0
CUS_0x9783,3,33,0,0.002225508,0.308612564,4,6,14,3,22,18,19.42,6,2,1494.43,29.68614109,241,0,151.9788495,0.024084747,2,1,1,1,0,0,0,1,1,0,1,0,0
CUS_0x9783,4,33,0,0.002225508,0.308612564,4,6,14,3,22,15,19.42,11,2,1494.43,23.28617556,242,1,151.9788495,0.066014163,2,0,1,1,0,0,0,1,1,0,1,0,0
CUS_0x9783,5,33,15,0.002225508,0.308612564,4,6,14,3,27,18,17.42,11,2,1494.43,30.66765048,243,1,151.9788495,0.052845423,2,1,1,1,0,0,0,1,1,0,1,0,0
CUS_0x9783,6,33,0,0.002225508,0.308612564,4,6,14,3,22,19,19.42,11,2,1494.43,36.23932295,244,0,28043,0.008250762,1,1,1,0,0,0,0,1,1,0,1,0,0
CUS_0x9783,7,33,0,0.002225508,0.308612564,4,6,14,3,22,18,19.42,11,1.333333333,1494.43,37.32327116,245,1,151.9788495,0.013183847,1,1,1,0,0,0,0,1,1,0,1,0,0
CUS_0x9783,8,33,0,0.002225508,0.182993777,4,6,14,3,22,18,14.42,11,2,1494.43,29.52679539,246,1,151.9788495,0.015964906,1,1,1,0,0,0,0,1,1,0,1,0,0
CUS_0x6a17,1,35,11,0.000334219,0.078984053,7,7,26,9,37,18,6.18,9,1,3247.42,38.06854044,122,1,93.61720092,0.006326759,2,1,0,1,1,1,0,1,1,1,0,1,1
CUS_0x6a17,2,35,11,0.000334219,0.078984053,7,7,26,9,37,18,6.18,9,1,3247.42,34.70475274,123,1,3283,0.002944018,0,1,0,0,1,1,0,1,1,1,0,1,1
CUS_0x6a17,3,35,11,0.000334219,0.078984053,7,7,26,9,37,18,9.18,9,1,3247.42,32.06143988,124,1,93.61720092,0.009584028,2,1,0,1,1,1,0,1,1,1,0,1,1
CUS_0x6a17,4,35,11,0.000334219,0.078984053,7,7,26,9,37,18,6.18,9,1,3247.42,24.22741058,125,1,93.61720092,0.010447954,1,1,0,1,1,1,0,1,1,1,0,1,1
CUS_0x6a17,5,36,15,0.000334219,0.078984053,7,7,26,9,37,18,6.18,9,1,3247.42,30.55391153,126,1,93.61720092,0.018956741,2,1,0,1,1,1,0,1,1,1,0,1,1
CUS_0x6a17,6,36,11,0.000334219,0.078984053,7,7,26,9,37,14,6.18,9,1,3247.42,31.50787508,127,1,93.61720092,0.022210976,2,1,0,1,1,1,0,1,1,1,0,1,1
CUS_0x6a17,7,36,11,0.000334219,0.1303851,7,7,26,9,36,21,6.18,13,1,3247.42,26.57335935,128,0,93.61720092,0.009750705,1,1,0,1,1,1,0,1,1,1,0,1,1
CUS_0x6a17,8,36,11,0.000334219,0.078984053,7,7,26,9,37,18,6.18,13,1.333333333,3247.42,24.9811135,173.3333333,1,93.61720092,0.019520113,2,1,0,1,1,1,0,1,1,1,0,1,1
CUS_0x8c03,1,19,12,0.001983443,0.299218276,4,5,10,0,18,14,9.81,6,2,1263.12,40.18505087,194,1,0,0.020818676,2,1,1,0,0.333333333,0.666666667,0.333333333,0.333333333,0.666666667,0.666666667,0,0.333333333,0.333333333
CUS_0x8c03,2,19,12,0.001983443,0.299218276,4,5,10,0,15,12,9.81,3,2,1263.12,25.76132003,195,0,0,0.011938129,0,1,1,0,0,0.333333333,0.666666667,0,0.333333333,0,0.333333333,0.333333333,0.333333333
CUS_0x8c03,3,19,12,0.001983443,0.299218276,4,5,10,0,18,17,2.81,3,2,1263.12,36.79774166,196,1,0,0.016394311,1,1,1,1,0.333333333,0,0,0,0.666666667,0.333333333,0.333333333,0,0
CUS_0x8c03,4,19,12,0.001983443,0.299218276,4,5,10,0,18,15.33333333,9.81,3,2,1263.12,32.45230044,197,1,0,0.019223219,1,1,1,0,0,0,0,0.333333333,0.333333333,0.333333333,1,0,0
CUS_0x8c03,5,19,12,0.001983443,0.299218276,4,5,10,0,18,13,9.81,3,2.666666667,1263.12,26.65785559,198,1,0,0.012826453,1,1,1,0,0.333333333,0,0.333333333,0,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333
CUS_0x8c03,6,19,12,0.001983443,0.500603003,4,5,10,0,18,15,6.81,3,2,1263.12,25.08013683,199,1,0,0.038762738,2,1,1,1,0,0.333333333,0,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0
CUS_0x8c03,7,19,12,0.001983443,0.299218276,4,5,10,0,19,16,9.81,8,2,1263.12,29.44916699,200,0,0,0.014690556,3,1,1,2,0,0.333333333,0.333333333,0.333333333,0.333333333,0,1,0,0.333333333
CUS_0x8c03,8,33,12,0.001983443,0.197235329,4,5,10,0,18,17,9.81,8,2,1263.12,29.00091276,201,1,0,0.042021996,0,1,1,1,0,0.666666667,0.666666667,0.333333333,0.333333333,0.666666667,0.666666667,0.333333333,0.333333333
CUS_0xadf6,1,38,3,2.07E-05,0.038176328,10,7,22,3,55,18,25.04,7,1,4183.22,25.04460412,129,1,22.90841124,0.00268443,0,1,0,1,0,0,0,0,1,0,1,1,1
CUS_0xadf6,2,38,3,2.07E-05,0.038176328,10,7,22,5,55,23,25.04,7,1,4183.22,35.16460735,130,1,22.90841124,1,2,1,0,1,0,0,0,0,1,0,1,1,1
CUS_0xadf6,3,38,3,2.07E-05,0.073355259,10,7,22,5,50,12.66666667,21.04,7,1,4183.22,31.83445848,131,1,22.90841124,0.010672129,2,1,0,1,0,0,0,0,1,0,1,1,1
CUS_0xadf6,4,38,3,2.07E-05,0.143479544,10,7,22,3,56,15.66666667,25.04,7,1,4183.22,25.31817714,132,1,22.90841124,0.00723358,1,1,0,1,0,0,0,0,1,0,1,1,1
CUS_0xadf6,5,38,3,2.07E-05,0.038176328,10,7,22,5,54,20,25.04,7,1,4183.22,24.12045707,133,1,22.90841124,0.006551465,2,1,0,1,0,0,0,0,1,0,1,1,1
CUS_0xadf6,6,38,3,2.07E-05,0.033482281,10,7,22,5,55,20,26.04,7,1,4183.22,36.60015747,134,1,92.85434624,0.006628413,2,1,0,1,0,0,0,0,1,0,1,1,1
CUS_0xadf6,7,38,3,2.07E-05,0.033482281,10,7,22,5,55,20,25.04,7,1.333333333,4183.22,32.08171019,135,1,92.85434624,0.002093019,2,1,1,0,0,0,0,0,1,0,1,1,1
CUS_0xadf6,8,38,3,2.07E-05,0.033482281,10,7,22,5,53,21,25.04,11,1,4183.22,22.43524385,136,1,92.85434624,0.005748867,2,1,1,0,0,0,0,0,1,0,1,1,1
CUS_0xa166,1,33,4,0.000431653,0.050978928,9,5,20,9,39,17,2.5,12,1,2575.23,34.87888323,183,1,94.85486815,0.001818126,1,1,0,0,0,0,0,1,1,1,1,1,1
CUS_0xa166,2,33,4,0.000431653,0.067872094,9,5,20,9,39,14,2.5,12,1.333333333,2575.23,23.89831265,184,1,94.85486815,1,3,1,0,2,0,0,0,1,1,1,1,1,1
CUS_0xa166,3,33,4,0.000431653,0.067872094,9,5,20,9,39,20,9.5,12,1,2575.23,28.41069857,148.3333333,1,94.85486815,0.001926806,3,1,0,2,0,0,0,1,1,1,1,1,1
CUS_0xa166,4,33,4,0.000431653,0.106063559,9,5,20,9,42,17,2.5,12,1,2575.23,23.25115385,186,1,94.85486815,0.008838235,2,1,0,0,0,0,0,1,1,1,1,1,1
CUS_0xa166,5,33,4,0.000431653,0.067872094,9,5,20,9,39,18,2.5,12,1,2575.23,29.39467528,187,1,94.85486815,0.006802685,1,1,1,1,0,0,0,1,1,1,1,1,1
CUS_0xa166,6,33,15,0.000431653,0.067872094,9,5,20,9,42,17,-0.5,12,1,2575.23,28.2317063,188,1,94.85486815,0.007264589,1,1,1,1,0,0,0,1,1,1,1,1,1
